,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
1135369,MUNICIPIO DE PEREIRA- OFICIAL,PRESTAR LOS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL; APOYANDO LA REDACCION DE BOLETINES DE PRENSA; PRODUCCION AUDIOVISUAL Y DIFUSION DE LA EMISORA CULTURAL,Prestación de servicios,Hombre,22.200000000000003,17.17579618693653,6 Mes(es),0.22631548707493115,1.2925165016154974,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6290739&isFromPublicArea=True&isModal=true&asPopupView=true,0.4089711010456085
1134736,MUNICIPIO DE TENJO,PRESTACIÓN DE SERVICIOS PROFESIONALES EN PRODUCCIÓN DE RADIO Y TELEVISIÓN PARA EL FORTALECIMIENTO DE LA OFICINA DE PRENSA Y COMUNICACIONES EN LA REALIZACIÓN DE CONTENIDO AUDIOVISUAL Y CUÑAS RADIALES DE LAS ACTIVIDADES DE LA ALCALDÍA MUNICIPAL DE TENJO; CUNDINAMARCA.,Prestación de servicios,No Definido,28.0,21.638532585482533,8 Mes(es),0.22719526480419525,1.2939879305302535,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7599236&isFromPublicArea=True&isModal=true&asPopupView=true,0.39254140853881836
691884,ALCALDIA LOCAL DE SUMAPAZ,"Prestar sus servicios profesionales para apoyar al equipo de prensa y comunicaciones de la Alcaldía 
Local de Sumapaz; en la realización y publicación de contenidos de redes sociales y canales de 
divulgación digital (Sitio Web) de la alcaldía local",Prestación de servicios,Mujer,30.000000000000007,23.14381482331323,5 Mes(es),0.22853950588955912,1.2962426561493399,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5886021&isFromPublicArea=True&isModal=true&asPopupView=true,0.31406983733177185
1142934,MUNICIPIO DE ENVIGADO,"Prestación de servicios profesionales para la
edición y postproducción del material
audiovisual requerido por la oficina asesora de
comunicaciones para la elaboración de videos;
contenidos digitales y registros de eventos de la
alcaldía de envigado",Prestación de servicios,No Definido,58.37356,44.95493061559227,335 Dia(s),0.22987512470385102,1.2984907150485865,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7375001&isFromPublicArea=True&isModal=true&asPopupView=true,0.3398492634296417
1015261,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,Prestar servicios profesionales para apoyar al Grupo de Comunicaciones en la edición; producción y realización de contenidos audiovisuales; con el propósito de documentar y divulgar las acciones adelantadas por el Ministerio de Salud y Protección Social; fortaleciendo la comunicación estratégica y c,Prestación de servicios,No Definido,53.217389999999995,40.849382554497225,180 Dia(s),0.2324053743617034,1.3027709765013606,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7408025&isFromPublicArea=True&isModal=true&asPopupView=true,0.30200836062431335
525416,ALCALDIA LOCAL DE KENNEDY,"Prestar servicios profesionales para la generación de
contenidos periodísticos; así como el acompañamiento a medios de comunicación que permitan la difusión de las noticias
y programas de la Alcaldía Local de Kennedy",Prestación de servicios,Mujer,33.0,25.272219489639497,6 Mes(es),0.23417516698062132,1.3057816316263222,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7653389&isFromPublicArea=True&isModal=true&asPopupView=true,0.3471331000328064
1126170,MUNICIPIO DE MONTERIA,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO A LA OFICINA ASESORA DE PRENSA Y PROTOCOLO EN LA REALIZACIÓN DE CONTENIDO AUDIVISUAL; LA POSPRODUCCIÓN DE VIDEO Y DEMÁS ACTIVIDADES Y FUNCIONES PROPIAS DE SU COMPETENCIA.,Prestación de servicios,Hombre,29.851206,22.69357546730517,11 Mes(es),0.2397769300407773,1.3154033855531884,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7478858&isFromPublicArea=True&isModal=true&asPopupView=true,0.30205169320106506
458306,SENA REGIONAL TOLIMA 1,Prestar servicios profesionales para desarrollar diseños; piezas de comunicación audiovisual; plantillas; diagramas y otros recursos multimedia que apoyen las necesidades de publicidad y difusión de las estrategias implementadas por los equipos de la Dirección de Formación Profesional.,Prestación de servicios,Hombre,51.1704,38.833273544297555,324 Dia(s),0.24109888638162777,1.3176947326274038,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7503514&isFromPublicArea=True&isModal=true&asPopupView=true,0.31593701243400574
1192584,MUNICIPIO DE TENJO,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA PARA EL FORTALECIMIENTO DE LA OFICINA DE PRENSA Y COMUNICACIONES; EN LA PRESENTACIÓN DE EVENTOS PROTOCOLARIOS; REALIZACIÓN DE CONTENIDO AUDIOVISUAL Y MULTIMEDIA DE LA ALCALDÍA DEL MUNICIPIO DE TENJO.,Prestación de servicios,Hombre,28.383333,21.513265505377465,131 Dia(s),0.24204583353979378,1.3193409895352841,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6566010&isFromPublicArea=True&isModal=true&asPopupView=true,0.3935464024543762
834808,PERSONERÍA MUNICIPAL DE ZIPAQUIRA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL; DIGITAL Y PERIODISTA PARA LA PROMOCIÓN Y DIVULGACION EFECTIVA Y EFICIENTE DE LA GESTION DE LA PERSONERÍA MUNICIPAL DE ZIPAQUIRÁ; CON EL FIN DE GARANTIZAR LA PUBLICIDAD; LA TRANSPARENCIA Y EL CONTROL SOCIAL DE LA ENTIDAD,Prestación de servicios,No Definido,25.5,19.293315319019367,153 Dia(s),0.24339939925414247,1.3217013031898193,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6453729&isFromPublicArea=True&isModal=true&asPopupView=true,0.3099253475666046
1263756,MUNICIPIO DE MONTERIA,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO A LA OFICINA ASESORA DE PRENSA Y PROTOCOLO LA REALIZACIÓN DE CONTENIDO AUDIVISUAL; LA POSPRODUCCIÓN DE VIDEO Y DEMÁS ACTIVIDADES Y FUNCIONES PROPIAS DE SU COMPETENCIA.,Prestación de servicios,No Definido,29.851206,22.574513391908404,11 Mes(es),0.2437654481394017,1.3223410614334594,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7433981&isFromPublicArea=True&isModal=true&asPopupView=true,0.3051162362098694
567137,ALCALDÍA DE POPAYÁN,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN PARA APOYAR EL REGISTRO AUDIOVISUAL Y
EDICIÓN PARA DIVULGACIÓN DE PROGRAMAS SOCIALES EN EL MARCO DE LA ESTRATEGIA DE
PRENSA Y COMUNICACIONES DE LA ALCALDÍA MUNICIPAL.",Prestación de servicios,Hombre,18.600000000000005,13.991687940632266,131 Dia(s),0.2477587128692332,1.3293606946439298,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6065006&isFromPublicArea=True&isModal=true&asPopupView=true,0.38081133365631104
26156,ALCALDIA LOCAL DE TUNJUELITO,"PRESTAR LOS SERVICIOS PROFESIONALES EN TEMAS DE PRENSA Y
COMUNICACIONES DE LA ALCALDÍA LOCAL DE TUJNJUELITO EN LA REALIZACIÓN Y
PUBLICACIÓN DE CONTENIDOS DE REDES SOCIALES EN SUS CANALES DE DIVULGACIÓN
DIGITAL; PARA EL DESARROLLO DE ACCIONES DE GOBIERNO ABIERTO",Prestación de servicios,Mujer,31.800000000000004,23.88955727445539,6 Mes(es),0.24875606055171734,1.331125547228248,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5794092&isFromPublicArea=True&isModal=true&asPopupView=true,0.32734593749046326
890745,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA se obliga con RTVC S.A.S a prestar servicios profesionales apoyando la producción de contenidos audiovisuales para el archivo audiovisual y sonoro,Prestación de servicios,No Definido,45.50668999999999,34.153446749393005,5 Mes(es),0.2494851471422551,1.332418667255268,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6483239&isFromPublicArea=True&isModal=true&asPopupView=true,0.31675994396209717
1073246,CONCEJO MUNICIPAL DE YOPAL,PRESTAR LOS SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL EN EL PROCESO DE COMUNICACIÓN ORGANIZACIONAL DEL CONCEJO MUNICIPAL DE YOPAL PARA REALIZAR LA PROMOCIÓN Y DIVULGACIÓN DE LAS ACTIVIDADES REALIZADAS POR LA COPORACION MUNICIPAL,Prestación de servicios,Mujer,19.95777,14.97400466386478,5 Mes(es),0.24971554117194553,1.3328278204802504,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7347235&isFromPublicArea=True&isModal=true&asPopupView=true,0.3028942346572876
759313,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA se obliga con RTVC a la prestación de servicios para realizar actividades de periodismo digital; generación y edición de contenidos digitales para las plataformas digitales de RTVC Sistema de Medios Públicos y sus marcas,Prestación de servicios,Mujer,26.267500000000005,19.70056069049187,133 Dia(s),0.2500024482538549,1.3333376857988388,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6703053&isFromPublicArea=True&isModal=true&asPopupView=true,0.31908726692199707
1140828,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR (A) SOCIAL ESPECIALISTA; PARA BRINDAR APOYO EN LA CREACIÓN Y REVISIÓN DE LAS CAMPAÑAS PUBLICITARIAS Y CONTENIDO A PUBLICAR EN LAS REDES SOCIALES HABILITADAS POR LA ALCALDÍA DE BARRANCABERMEJA; EN MARCO DEL PROYECTO DESARROLLO DE LA ESTRATEGIA IN,Prestación de servicios,Mujer,22.5,16.87054100233436,5 Mes(es),0.25019817767402847,1.33368574231773,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7470999&isFromPublicArea=True&isModal=true&asPopupView=true,0.35518449544906616
693063,ASAMBLEA DEPARTAMENTAL DE CUNDINAMARCA,ADQUISICIÓN DE SERVICIOS DE ESPACIOS PUBLICITARIOS EN PERIODICOS; REVISTAS Y OTRAS PUBLICACIONES PERIODICAS EN MEDIOS IMPRESOS O FORMATOS ELECTRONICOS PARA LA ASAMBLEA DEPARTAMENTAL DE CUNDINAMARCA,Suministros,Hombre,39.73350000000001,29.74405834248568,6 Mes(es),0.25141106767625115,1.3358466266604128,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7686339&isFromPublicArea=True&isModal=true&asPopupView=true,0.3807592988014221
696772,ALCALDIA LOCAL DE KENNEDY,APOYAR AL EQUIPO DE PRENSA Y COMUNICACIONES DE LA ALCALDÍA LOCAL EN LA REALIZACIÓN Y PUBLICACIÓN DE CONTENIDOS DE REDES SOCIALES Y CANALES DE DIVULGACIÓN DIGITAL (SITIO WEB) DE LA ALCALDÍA LOCAL,Prestación de servicios,No Definido,25.8,19.298678799067304,4 Mes(es),0.25198919383460067,1.3368790821704801,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5901824&isFromPublicArea=True&isModal=true&asPopupView=true,0.33045846223831177
964282,ALCALDIA LOCAL DE ENGATIVÁ,Apoyar al equipo de prensa y comunicaciones de la Alcaldía Local en la realización y publicación de contenidos de redes sociales y canales de divulgación digital (sitio web) de la Alcaldía local,Prestación de servicios,Mujer,27.000000000000004,20.186737191128508,135 Dia(s),0.25234306699524056,1.3375118397967616,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6186073&isFromPublicArea=True&isModal=true&asPopupView=true,0.33045846223831177
304163,CONCEJO MUNICIPAL DE FACATATIVA,PRESTACIÓN DE SERVICIOS DE APOYO A LA CORPORACIÓN CONCEJO MUNICIPAL; EN EL TEMA DE PRENSA; PROTOCOLO; COMUNICACIONES; MATERIAL GRÁFICO DE IMAGEN INSTITUCIONAL Y GESTIÓN DE MEDIOS DE COMUNICACIÓN Y AUDIOVISUALES REDES SOCIALES; GESTIÓN DOCUMENTAL TABLAS DE RETENCIÓN; MANEJO DE APOYO EN EL SUMINISTRO,Prestación de servicios,Mujer,24.0,17.93021741488031,165 Dia(s),0.2529076077133204,1.3385225312484148,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6127761&isFromPublicArea=True&isModal=true&asPopupView=true,0.30396005511283875
288339,RNEC,Prestar el servicio de monitoreo en medios de comunicación internacionales; nacionales; regionales; locales y comunitario para hacer seguimiento de la información que se registra en radio; prensa; televisión; revistas; portales digitales; electrónicos y redes sociales donde se referencia la Registra,Prestación de servicios,Hombre,29.988000000000003,22.378443684493558,247 Dia(s),0.25375337853496216,1.3400395676657018,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6343027&isFromPublicArea=True&isModal=true&asPopupView=true,0.32528138160705566
817546,MUNICIPIO DE URIBIA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO DE DISEÑADOR DE PIEZAS GRAFICAS Y AUDIOVISUALES EN EL ÁREA DE COMUNICACIÓN Y PRENSA EN LAS ACTIVIDADES DE COMUNICACIÓN; DIVULGACIÓN Y PUBLICIDAD DEL MUNICIPIO DE URIBIA,Prestación de servicios,Hombre,38.748129,28.914975987216057,7 Mes(es),0.25377104047485605,1.3400712840685531,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7748903&isFromPublicArea=True&isModal=true&asPopupView=true,0.4085451662540436
991318,UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS DE BOGOTA,Prestación de servicios profesionales en asuntos de comunicaciones y prensa para apoyar la conducción; presentación y divulgación de contenidos audiovisuales e informativos relacionados con la misionalidad de la UAECOB,Prestación de servicios,No Definido,42.0,31.29048024011052,6 Mes(es),0.2549885657116543,1.342261278117464,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7955335&isFromPublicArea=True&isModal=true&asPopupView=true,0.3611113429069519
1196651,Patrimonio Autónomo-Fondo De Seguridad Vial,PRESTAR A LA AGENCIA NACIONAL DE SEGURIDAD VIAL; EL SERVICIO DE MONITOREO DE MEDIOS Y SEGUIMIENTO DE NOTICIAS EN PRENSA; RADIO; TELEVISIÓN; PÁGINAS WEB Y REDES SOCIALES A NIVEL NACIONAL; REGIONAL Y LOCAL COM-15.,Decreto 092 de 2017,Mujer,127.00125000000001,94.37227846774803,10 Mes(es),0.2569185069615612,1.3457474171655506,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7048448&isFromPublicArea=True&isModal=true&asPopupView=true,0.3185129761695862
654790,MUNICIPIO DE BUCARAMANGA,PRESTAR SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PERIODISTA EN EL MARCO DEL PROYECTO: IMPLEMENTACIÓN DE ESTRATEGIAS DE COMUNICACIÓN Y PUBLICIDAD EN LA ALCALDIA DE BUCARAMANGA,Prestación de servicios,Hombre,22.500000000000004,16.71078202909994,5 Mes(es),0.2572985764844473,1.3464360890363356,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6426139&isFromPublicArea=True&isModal=true&asPopupView=true,0.33745473623275757
97511,MUNICIPIO DE CAPARRAPI,"PRESTACIÓN DE SERVICIOS DE RADIOFUSIÓN EN LA EMISORA LOCAL PARA
DIVULGACIÓN DE PUBLICIDAD RADIAL; MOVIL; PROMOCIÓN Y DIVULGACIÓN DE
INFORMACIÓN DE INTERÉS PARA LA COMUNIDAD.",Prestación de servicios,Hombre,20.000000000000007,14.84386693024653,255 Dia(s),0.25780665348767373,1.3473578073680457,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8000393&isFromPublicArea=True&isModal=true&asPopupView=true,0.4030614197254181
319039,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO EN EL BANNER DE FACEBOOK LA ULTIMA PALABRA; PARA PROMOCIONAR LOS PRODUCTOS Y/O CAMPAÑAS PUBLICITARIAS DE LA LOTERÍA DE BOYACÁ.,Prestación de servicios,Mujer,24.5,18.158210562942415,7 Mes(es),0.25884854845133,1.3492518943469032,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6024767&isFromPublicArea=True&isModal=true&asPopupView=true,0.3031589388847351
